"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-07 20:14:37.508, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:37.510, [INFO],Cut case
2023-07-07 20:14:38.512, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:39.514, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:40.517, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:41.519, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:42.522, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:43.525, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:44.518, [INFO],Begin expantion
2023-07-07 20:14:44.527, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:45.20 , [INFO],Expanded
2023-07-07 20:14:45.530, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:46.533, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:47.536, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:48.24 , [INFO],Cut case
2023-07-07 20:14:48.538, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:49.540, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:50.542, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:51.544, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:52.546, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:53.548, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:54.550, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:55.32 , [INFO],Begin expantion
2023-07-07 20:14:55.534, [INFO],Expanded
2023-07-07 20:14:55.553, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:56.555, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:57.557, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:58.559, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:14:59.561, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:00.563, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:01.565, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:02.567, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:03.569, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:04.571, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:05.572, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:06.574, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:07.576, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:08.578, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:09.580, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:10.583, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:11.585, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:12.587, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:13.589, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:14.592, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:15.594, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:16.596, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:17.598, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:18.600, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:19.603, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:20.605, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:21.607, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:22.609, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:23.611, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:24.614, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:25.616, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:26.618, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:27.620, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:28.622, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:29.624, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:30.627, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:31.629, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:32.631, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:33.633, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:34.635, [INFO],Outside,0,0,0,0,0,0
2023-07-07 20:15:35.637, [INFO],Outside,0,0,0,0,0,0
