"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-07 18:25:22.619, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:22.622, [INFO],Cut case
2023-07-07 18:25:23.622, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:24.624, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:25.626, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:26.628, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:27.631, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:28.633, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:29.629, [INFO],Begin expantion
2023-07-07 18:25:29.635, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:25:30.131, [INFO],Expanded
