"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-09 09:07:33.717, [INFO],Pixhawk initialized
2023-09-09 09:07:33.718, [INFO],Case program initialized
2023-09-09 09:07:45.743, [INFO],Outside,0,0,0,0,0
2023-09-09 09:07:46.747, [INFO],Judge Storage:L2,0,0,0,2,0
2023-09-09 09:07:47.749, [INFO],Judge Storage:L4,0,0,0,4,0
2023-09-09 09:07:48.752, [INFO],Judge Storage:L6,0,0,0,6,0
2023-09-09 09:07:49.754, [INFO],Judge Storage:L8,0,0,0,8,0
2023-09-09 09:07:50.757, [INFO],Judge Storage:L9,0,0,0,9,0
2023-09-09 09:07:51.761, [INFO],Judge Storage:L11,0,0,0,11,0
2023-09-09 09:07:52.764, [INFO],Judge Storage:L13,0,0,0,13,0
2023-09-09 09:07:53.767, [INFO],Judge Storage:L15,0,0,0,15,0
2023-09-09 09:07:54.769, [INFO],Judge Storage:L16,0,0,0,16,0
2023-09-09 09:07:55.772, [INFO],Judge Storage:L18,0,0,0,18,0
2023-09-09 09:07:56.776, [INFO],Judge Storage:L20,0,0,0,20,0
2023-09-09 09:07:57.779, [INFO],Judge Storage:L22,0,0,0,22,0
2023-09-09 09:07:58.782, [INFO],Judge Storage:L24,0,0,0,24,0
2023-09-09 09:07:59.784, [INFO],Judge Storage:L25,0,0,0,25,0
2023-09-09 09:08:00.787, [INFO],Judge Storage:L27,0,0,0,27,0
2023-09-09 09:08:01.791, [INFO],Judge Storage:L29,0,0,0,29,0
2023-09-09 09:08:02.793, [INFO],Judge Storage:L31,0,0,0,31,0
2023-09-09 09:08:03.796, [INFO],Judge Storage:L33,0,0,0,33,0
2023-09-09 09:08:04.798, [INFO],Judge Storage:L34,0,0,0,34,0
2023-09-09 09:08:05.801, [INFO],Judge Storage:L36,0,0,0,36,0
2023-09-09 09:08:06.805, [INFO],Judge Storage:L38,0,0,0,38,0
2023-09-09 09:08:07.808, [INFO],Judge Storage:L40,0,0,0,40,0
2023-09-09 09:08:08.811, [INFO],Judge Storage:L42,0,0,0,42,0
2023-09-09 09:08:09.813, [INFO],Judge Storage:L43,0,0,0,43,0
2023-09-09 09:08:10.816, [INFO],Judge Storage:L45,0,0,0,45,0
2023-09-09 09:08:11.820, [INFO],Judge Storage:L47,0,0,0,47,0
2023-09-09 09:08:12.823, [INFO],Judge Storage:L49,0,0,0,49,0
2023-09-09 09:08:13.825, [INFO],Judge Storage:L50,0,0,0,50,0
2023-09-09 09:08:14.828, [INFO],Judge Storage:L52,0,0,0,52,0
2023-09-09 09:08:15.831, [INFO],Judge Storage:L54,0,0,0,54,0
2023-09-09 09:08:16.835, [INFO],Judge Storage:L56,0,0,0,56,0
2023-09-09 09:08:17.837, [INFO],Judge Storage:L58,0,0,0,58,0
2023-09-09 09:08:18.840, [INFO],Judge Storage:L59,0,0,0,59,0
2023-09-09 09:08:19.843, [INFO],Judge Storage:L61,0,0,0,61,0
2023-09-09 09:08:20.845, [INFO],Judge Storage:L63,0,0,0,63,0
2023-09-09 09:08:21.849, [INFO],Judge Storage:L65,0,0,0,65,0
2023-09-09 09:08:22.852, [INFO],Judge Storage:L67,0,0,0,67,0
2023-09-09 09:08:23.854, [INFO],Judge Storage:L68,0,0,0,68,0
2023-09-09 09:08:24.857, [INFO],Judge Storage:L70,0,0,0,70,0
2023-09-09 09:08:25.860, [INFO],Judge Storage:L72,0,0,0,72,0
2023-09-09 09:08:26.863, [INFO],Judge Storage:L74,0,0,0,74,0
2023-09-09 09:08:27.866, [INFO],Judge Storage:L75,0,0,0,75,0
2023-09-09 09:08:28.868, [INFO],Judge Storage:L77,0,0,0,77,0
2023-09-09 09:08:29.871, [INFO],Judge Storage:L79,0,0,0,79,0
2023-09-09 09:08:30.873, [INFO],Judge Storage:L81,0,0,0,81,0
2023-09-09 09:08:31.877, [INFO],Judge Storage:L83,0,0,0,83,0
2023-09-09 09:08:32.880, [INFO],Judge Storage:L84,0,0,0,84,0
2023-09-09 09:08:33.882, [INFO],Judge Storage:L86,0,0,0,86,0
2023-09-09 09:08:34.885, [INFO],Judge Storage:L88,0,0,0,88,0
2023-09-09 09:08:35.887, [INFO],Judge Storage:L90,0,0,0,90,0
2023-09-09 09:08:36.891, [INFO],Judge Storage:L92,0,0,0,92,0
2023-09-09 09:08:37.893, [INFO],Judge Storage:L93,0,0,0,93,0
2023-09-09 09:08:38.896, [INFO],Judge Storage:L95,0,0,0,95,0
2023-09-09 09:08:39.898, [INFO],Judge Storage:L97,0,0,0,97,0
2023-09-09 09:08:40.901, [INFO],Judge Storage:L99,0,0,0,99,0
2023-09-09 09:08:41.905, [INFO],Judge Storage:L101,0,0,0,101,0
2023-09-09 09:08:42.907, [INFO],Judge Storage:L102,0,0,0,102,0
2023-09-09 09:08:43.910, [INFO],Judge Storage:L104,0,0,0,104,0
