"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-09 11:37:31.197, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:37:31.507, [INFO],Still Outside
2023-09-09 11:37:32.70 , [INFO],Still Outside
2023-09-09 11:37:32.200, [INFO],Judge Storage:L0,836,0,0,0,0
2023-09-09 11:37:32.632, [INFO],Still Outside
2023-09-09 11:37:33.195, [INFO],Still Outside
2023-09-09 11:37:33.203, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:37:33.758, [INFO],Still Outside
2023-09-09 11:37:34.206, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:37:34.321, [INFO],Still Outside
2023-09-09 11:37:34.883, [INFO],Still Outside
2023-09-09 11:37:35.211, [INFO],Judge Storage:L0,861,0,0,0,0
2023-09-09 11:37:35.446, [INFO],Still Outside
2023-09-09 11:37:36.9  , [INFO],Still Outside
2023-09-09 11:37:36.214, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:37:36.572, [INFO],Still Outside
2023-09-09 11:37:37.135, [INFO],Still Outside
2023-09-09 11:37:37.217, [INFO],Judge Storage:L0,855,0,0,0,0
2023-09-09 11:37:37.698, [INFO],Still Outside
2023-09-09 11:37:38.219, [INFO],Judge Storage:L0,851,0,0,0,0
2023-09-09 11:37:38.261, [INFO],Still Outside
2023-09-09 11:37:38.823, [INFO],Still Outside
2023-09-09 11:37:39.222, [INFO],Judge Storage:L0,852,0,0,0,0
2023-09-09 11:37:39.386, [INFO],Still Outside
2023-09-09 11:37:39.949, [INFO],Still Outside
2023-09-09 11:37:40.227, [INFO],Judge Storage:L0,855,0,0,0,0
2023-09-09 11:37:40.511, [INFO],Still Outside
2023-09-09 11:37:41.74 , [INFO],Still Outside
2023-09-09 11:37:41.230, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:37:41.637, [INFO],Still Outside
2023-09-09 11:37:42.199, [INFO],Still Outside
2023-09-09 11:37:42.233, [INFO],Judge Storage:L0,857,0,0,0,0
2023-09-09 11:37:42.762, [INFO],Still Outside
2023-09-09 11:37:43.235, [INFO],Judge Storage:L0,845,0,0,0,0
2023-09-09 11:37:43.325, [INFO],Still Outside
2023-09-09 11:37:43.888, [INFO],Still Outside
2023-09-09 11:37:44.238, [INFO],Judge Storage:L0,842,0,0,0,0
2023-09-09 11:37:44.451, [INFO],Still Outside
2023-09-09 11:37:45.13 , [INFO],Still Outside
2023-09-09 11:37:45.243, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:37:45.576, [INFO],Still Outside
2023-09-09 11:37:46.139, [INFO],Still Outside
2023-09-09 11:37:46.246, [INFO],Judge Storage:L0,839,0,0,0,0
2023-09-09 11:37:46.702, [INFO],Still Outside
2023-09-09 11:37:47.249, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:37:47.264, [INFO],Still Outside
2023-09-09 11:37:47.827, [INFO],Still Outside
2023-09-09 11:37:48.251, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:37:48.390, [INFO],Still Outside
2023-09-09 11:37:48.952, [INFO],Still Outside
2023-09-09 11:37:49.254, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:37:49.515, [INFO],Still Outside
2023-09-09 11:37:50.78 , [INFO],Still Outside
2023-09-09 11:37:50.259, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:37:50.640, [INFO],Still Outside
2023-09-09 11:37:51.203, [INFO],Still Outside
2023-09-09 11:37:51.262, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:37:51.766, [INFO],Still Outside
2023-09-09 11:37:52.265, [INFO],Judge Storage:L0,839,0,0,0,0
2023-09-09 11:37:52.329, [INFO],Still Outside
2023-09-09 11:37:52.891, [INFO],Still Outside
2023-09-09 11:37:53.268, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:37:53.454, [INFO],Still Outside
2023-09-09 11:37:54.17 , [INFO],Still Outside
2023-09-09 11:37:54.271, [INFO],Judge Storage:L0,838,0,0,0,0
2023-09-09 11:37:54.580, [INFO],Still Outside
2023-09-09 11:37:55.142, [INFO],Still Outside
2023-09-09 11:37:55.275, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:37:55.705, [INFO],Still Outside
2023-09-09 11:37:56.268, [INFO],Still Outside
2023-09-09 11:37:56.278, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:37:56.831, [INFO],Still Outside
2023-09-09 11:37:57.281, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:37:57.393, [INFO],Still Outside
2023-09-09 11:37:57.956, [INFO],Still Outside
2023-09-09 11:37:58.283, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:37:58.519, [INFO],Still Outside
2023-09-09 11:37:59.81 , [INFO],Still Outside
2023-09-09 11:37:59.286, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:37:59.644, [INFO],Still Outside
2023-09-09 11:38:00.207, [INFO],Still Outside
2023-09-09 11:38:00.290, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:38:00.770, [INFO],Still Outside
2023-09-09 11:38:01.294, [INFO],Judge Storage:L0,861,0,0,0,0
2023-09-09 11:38:01.332, [INFO],Still Outside
2023-09-09 11:38:01.895, [INFO],Still Outside
2023-09-09 11:38:02.296, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:38:02.458, [INFO],Still Outside
2023-09-09 11:38:03.20 , [INFO],Still Outside
2023-09-09 11:38:03.299, [INFO],Judge Storage:L0,835,0,0,0,0
2023-09-09 11:38:03.583, [INFO],Still Outside
2023-09-09 11:38:04.146, [INFO],Still Outside
2023-09-09 11:38:04.301, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:38:04.709, [INFO],Still Outside
2023-09-09 11:38:05.272, [INFO],Still Outside
2023-09-09 11:38:05.306, [INFO],Judge Storage:L0,845,0,0,0,0
2023-09-09 11:38:05.835, [INFO],Still Outside
2023-09-09 11:38:06.308, [INFO],Judge Storage:L0,852,0,0,0,0
2023-09-09 11:38:06.398, [INFO],Still Outside
2023-09-09 11:38:06.962, [INFO],Still Outside
2023-09-09 11:38:07.311, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:38:07.526, [INFO],Still Outside
2023-09-09 11:38:08.90 , [INFO],Still Outside
2023-09-09 11:38:08.314, [INFO],Judge Storage:L0,859,0,0,0,0
2023-09-09 11:38:08.653, [INFO],Still Outside
2023-09-09 11:38:09.216, [INFO],Still Outside
2023-09-09 11:38:09.316, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:38:09.779, [INFO],Still Outside
2023-09-09 11:38:10.321, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:10.341, [INFO],Still Outside
2023-09-09 11:38:10.904, [INFO],Still Outside
2023-09-09 11:38:11.323, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:38:11.467, [INFO],Still Outside
2023-09-09 11:38:12.29 , [INFO],Still Outside
2023-09-09 11:38:12.326, [INFO],Judge Storage:L0,835,0,0,0,0
2023-09-09 11:38:12.592, [INFO],Still Outside
2023-09-09 11:38:13.155, [INFO],Still Outside
2023-09-09 11:38:13.329, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:38:13.717, [INFO],Still Outside
2023-09-09 11:38:14.279, [INFO],Still Outside
2023-09-09 11:38:14.331, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:38:14.842, [INFO],Still Outside
2023-09-09 11:38:15.336, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:15.404, [INFO],Still Outside
2023-09-09 11:38:15.966, [INFO],Still Outside
2023-09-09 11:38:16.338, [INFO],Judge Storage:L0,858,0,0,0,0
2023-09-09 11:38:16.528, [INFO],Still Outside
2023-09-09 11:38:17.90 , [INFO],Still Outside
2023-09-09 11:38:17.340, [INFO],Judge Storage:L0,849,0,0,0,0
2023-09-09 11:38:17.652, [INFO],Still Outside
2023-09-09 11:38:18.214, [INFO],Still Outside
2023-09-09 11:38:18.343, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:38:18.777, [INFO],Still Outside
2023-09-09 11:38:19.339, [INFO],Still Outside
2023-09-09 11:38:19.345, [INFO],Judge Storage:L0,841,0,0,0,0
2023-09-09 11:38:19.902, [INFO],Still Outside
2023-09-09 11:38:20.348, [INFO],Judge Storage:L0,855,0,0,0,0
2023-09-09 11:38:20.465, [INFO],Still Outside
2023-09-09 11:38:21.28 , [INFO],Still Outside
2023-09-09 11:38:21.351, [INFO],Judge Storage:L0,853,0,0,0,0
2023-09-09 11:38:21.590, [INFO],Still Outside
2023-09-09 11:38:22.153, [INFO],Still Outside
2023-09-09 11:38:22.353, [INFO],Judge Storage:L0,849,0,0,0,0
2023-09-09 11:38:22.716, [INFO],Still Outside
2023-09-09 11:38:23.279, [INFO],Still Outside
2023-09-09 11:38:23.356, [INFO],Judge Storage:L0,846,0,0,0,0
2023-09-09 11:38:23.842, [INFO],Still Outside
2023-09-09 11:38:24.359, [INFO],Judge Storage:L0,842,0,0,0,0
2023-09-09 11:38:24.406, [INFO],Still Outside
2023-09-09 11:38:24.969, [INFO],Still Outside
2023-09-09 11:38:25.361, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:38:25.532, [INFO],Still Outside
2023-09-09 11:38:26.94 , [INFO],Still Outside
2023-09-09 11:38:26.364, [INFO],Judge Storage:L0,855,0,0,0,0
2023-09-09 11:38:26.657, [INFO],Still Outside
2023-09-09 11:38:27.220, [INFO],Still Outside
2023-09-09 11:38:27.366, [INFO],Judge Storage:L0,853,0,0,0,0
2023-09-09 11:38:27.782, [INFO],Still Outside
2023-09-09 11:38:28.345, [INFO],Still Outside
2023-09-09 11:38:28.369, [INFO],Judge Storage:L0,850,0,0,0,0
2023-09-09 11:38:28.908, [INFO],Still Outside
2023-09-09 11:38:29.371, [INFO],Judge Storage:L0,853,0,0,0,0
2023-09-09 11:38:29.473, [INFO],Still Outside
2023-09-09 11:38:30.35 , [INFO],Still Outside
2023-09-09 11:38:30.374, [INFO],Judge Storage:L0,861,0,0,0,0
2023-09-09 11:38:30.598, [INFO],Still Outside
2023-09-09 11:38:31.161, [INFO],Still Outside
2023-09-09 11:38:31.377, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:38:31.723, [INFO],Still Outside
2023-09-09 11:38:32.286, [INFO],Still Outside
2023-09-09 11:38:32.379, [INFO],Judge Storage:L0,857,0,0,0,0
2023-09-09 11:38:32.849, [INFO],Still Outside
2023-09-09 11:38:33.382, [INFO],Judge Storage:L0,855,0,0,0,0
2023-09-09 11:38:33.412, [INFO],Still Outside
2023-09-09 11:38:33.975, [INFO],Still Outside
2023-09-09 11:38:34.385, [INFO],Judge Storage:L0,848,0,0,0,0
2023-09-09 11:38:34.539, [INFO],Still Outside
2023-09-09 11:38:35.102, [INFO],Still Outside
2023-09-09 11:38:35.387, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:35.665, [INFO],Still Outside
2023-09-09 11:38:36.227, [INFO],Still Outside
2023-09-09 11:38:36.390, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:38:36.790, [INFO],Still Outside
2023-09-09 11:38:37.353, [INFO],Still Outside
2023-09-09 11:38:37.392, [INFO],Judge Storage:L0,861,0,0,0,0
2023-09-09 11:38:37.916, [INFO],Still Outside
2023-09-09 11:38:38.395, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:38:38.478, [INFO],Still Outside
2023-09-09 11:38:39.41 , [INFO],Still Outside
2023-09-09 11:38:39.398, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:38:39.606, [INFO],Still Outside
2023-09-09 11:38:40.169, [INFO],Still Outside
2023-09-09 11:38:40.400, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:40.731, [INFO],Still Outside
2023-09-09 11:38:41.294, [INFO],Still Outside
2023-09-09 11:38:41.403, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:41.857, [INFO],Still Outside
2023-09-09 11:38:42.405, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:42.419, [INFO],Still Outside
2023-09-09 11:38:42.982, [INFO],Still Outside
2023-09-09 11:38:43.408, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:38:43.545, [INFO],Still Outside
2023-09-09 11:38:44.107, [INFO],Still Outside
2023-09-09 11:38:44.411, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:38:44.672, [INFO],Still Outside
2023-09-09 11:38:45.235, [INFO],Still Outside
2023-09-09 11:38:45.413, [INFO],Judge Storage:L0,853,0,0,0,0
2023-09-09 11:38:45.797, [INFO],Still Outside
2023-09-09 11:38:46.360, [INFO],Still Outside
2023-09-09 11:38:46.416, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:38:46.923, [INFO],Still Outside
2023-09-09 11:38:47.418, [INFO],Judge Storage:L0,846,0,0,0,0
2023-09-09 11:38:47.486, [INFO],Still Outside
2023-09-09 11:38:48.48 , [INFO],Still Outside
2023-09-09 11:38:48.421, [INFO],Judge Storage:L0,846,0,0,0,0
2023-09-09 11:38:48.611, [INFO],Still Outside
2023-09-09 11:38:49.174, [INFO],Still Outside
2023-09-09 11:38:49.424, [INFO],Judge Storage:L0,845,0,0,0,0
2023-09-09 11:38:49.738, [INFO],Still Outside
2023-09-09 11:38:50.301, [INFO],Still Outside
2023-09-09 11:38:50.426, [INFO],Judge Storage:L0,838,0,0,0,0
2023-09-09 11:38:50.864, [INFO],Still Outside
2023-09-09 11:38:51.426, [INFO],Still Outside
2023-09-09 11:38:51.429, [INFO],Judge Storage:L0,838,0,0,0,0
2023-09-09 11:38:51.989, [INFO],Still Outside
2023-09-09 11:38:52.431, [INFO],Judge Storage:L0,859,0,0,0,0
2023-09-09 11:38:52.552, [INFO],Still Outside
2023-09-09 11:38:53.115, [INFO],Still Outside
2023-09-09 11:38:53.434, [INFO],Judge Storage:L0,858,0,0,0,0
2023-09-09 11:38:53.677, [INFO],Still Outside
2023-09-09 11:38:54.240, [INFO],Still Outside
2023-09-09 11:38:54.437, [INFO],Judge Storage:L0,858,0,0,0,0
2023-09-09 11:38:54.804, [INFO],Still Outside
2023-09-09 11:38:55.367, [INFO],Still Outside
2023-09-09 11:38:55.439, [INFO],Judge Storage:L0,849,0,0,0,0
2023-09-09 11:38:55.929, [INFO],Still Outside
2023-09-09 11:38:56.442, [INFO],Judge Storage:L0,850,0,0,0,0
2023-09-09 11:38:56.492, [INFO],Still Outside
2023-09-09 11:38:57.55 , [INFO],Still Outside
2023-09-09 11:38:57.445, [INFO],Judge Storage:L0,854,0,0,0,0
2023-09-09 11:38:57.618, [INFO],Still Outside
2023-09-09 11:38:58.181, [INFO],Still Outside
2023-09-09 11:38:58.447, [INFO],Judge Storage:L0,859,0,0,0,0
2023-09-09 11:38:58.744, [INFO],Still Outside
2023-09-09 11:38:59.307, [INFO],Still Outside
2023-09-09 11:38:59.450, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:38:59.871, [INFO],Still Outside
2023-09-09 11:39:00.434, [INFO],Still Outside
2023-09-09 11:39:00.453, [INFO],Judge Storage:L0,854,0,0,0,0
2023-09-09 11:39:00.997, [INFO],Still Outside
2023-09-09 11:39:01.456, [INFO],Judge Storage:L0,850,0,0,0,0
2023-09-09 11:39:01.560, [INFO],Still Outside
2023-09-09 11:39:02.123, [INFO],Still Outside
2023-09-09 11:39:02.459, [INFO],Judge Storage:L0,858,0,0,0,0
2023-09-09 11:39:02.686, [INFO],Still Outside
2023-09-09 11:39:03.249, [INFO],Still Outside
2023-09-09 11:39:03.462, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:39:03.812, [INFO],Still Outside
2023-09-09 11:39:04.375, [INFO],Still Outside
2023-09-09 11:39:04.465, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:39:04.939, [INFO],Still Outside
2023-09-09 11:39:05.467, [INFO],Judge Storage:L0,851,0,0,0,0
2023-09-09 11:39:05.503, [INFO],Still Outside
2023-09-09 11:39:06.65 , [INFO],Still Outside
2023-09-09 11:39:06.470, [INFO],Judge Storage:L0,851,0,0,0,0
2023-09-09 11:39:06.628, [INFO],Still Outside
2023-09-09 11:39:07.191, [INFO],Still Outside
2023-09-09 11:39:07.472, [INFO],Judge Storage:L0,857,0,0,0,0
2023-09-09 11:39:07.754, [INFO],Still Outside
2023-09-09 11:39:08.317, [INFO],Still Outside
2023-09-09 11:39:08.475, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:39:08.880, [INFO],Still Outside
2023-09-09 11:39:09.443, [INFO],Still Outside
2023-09-09 11:39:09.478, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:39:10.7  , [INFO],Still Outside
2023-09-09 11:39:10.481, [INFO],Judge Storage:L0,845,0,0,0,0
2023-09-09 11:39:10.570, [INFO],Still Outside
2023-09-09 11:39:11.134, [INFO],Still Outside
2023-09-09 11:39:11.484, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:39:11.698, [INFO],Still Outside
2023-09-09 11:39:12.262, [INFO],Still Outside
2023-09-09 11:39:12.487, [INFO],Judge Storage:L0,852,0,0,0,0
2023-09-09 11:39:12.826, [INFO],Still Outside
2023-09-09 11:39:13.390, [INFO],Still Outside
2023-09-09 11:39:13.490, [INFO],Judge Storage:L0,835,0,0,0,0
2023-09-09 11:39:13.954, [INFO],Still Outside
2023-09-09 11:39:14.492, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:39:14.518, [INFO],Still Outside
2023-09-09 11:39:15.82 , [INFO],Still Outside
2023-09-09 11:39:15.498, [INFO],Judge Storage:L0,838,0,0,0,0
2023-09-09 11:39:15.645, [INFO],Still Outside
2023-09-09 11:39:16.208, [INFO],Still Outside
2023-09-09 11:39:16.501, [INFO],Judge Storage:L0,838,0,0,0,0
2023-09-09 11:39:16.771, [INFO],Still Outside
2023-09-09 11:39:17.333, [INFO],Still Outside
2023-09-09 11:39:17.504, [INFO],Judge Storage:L0,843,0,0,0,0
2023-09-09 11:39:17.896, [INFO],Still Outside
2023-09-09 11:39:18.459, [INFO],Still Outside
2023-09-09 11:39:18.507, [INFO],Judge Storage:L0,846,0,0,0,0
2023-09-09 11:39:19.22 , [INFO],Still Outside
2023-09-09 11:39:19.510, [INFO],Judge Storage:L0,853,0,0,0,0
2023-09-09 11:39:19.584, [INFO],Still Outside
2023-09-09 11:39:20.147, [INFO],Still Outside
2023-09-09 11:39:20.515, [INFO],Judge Storage:L0,850,0,0,0,0
2023-09-09 11:39:20.710, [INFO],Still Outside
2023-09-09 11:39:21.273, [INFO],Still Outside
2023-09-09 11:39:21.517, [INFO],Judge Storage:L0,847,0,0,0,0
2023-09-09 11:39:21.835, [INFO],Still Outside
2023-09-09 11:39:22.398, [INFO],Still Outside
2023-09-09 11:39:22.520, [INFO],Judge Storage:L0,845,0,0,0,0
2023-09-09 11:39:22.961, [INFO],Still Outside
2023-09-09 11:39:23.523, [INFO],Judge Storage:L0,842,0,0,0,0
2023-09-09 11:39:23.524, [INFO],Still Outside
2023-09-09 11:39:24.87 , [INFO],Still Outside
2023-09-09 11:39:24.526, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:39:24.650, [INFO],Still Outside
2023-09-09 11:39:25.212, [INFO],Still Outside
2023-09-09 11:39:25.530, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:39:25.775, [INFO],Still Outside
2023-09-09 11:39:26.338, [INFO],Still Outside
2023-09-09 11:39:26.533, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:39:26.901, [INFO],Still Outside
2023-09-09 11:39:27.464, [INFO],Still Outside
2023-09-09 11:39:27.536, [INFO],Judge Storage:L0,859,0,0,0,0
2023-09-09 11:39:28.26 , [INFO],Still Outside
2023-09-09 11:39:28.538, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:39:28.589, [INFO],Still Outside
2023-09-09 11:39:29.152, [INFO],Still Outside
2023-09-09 11:39:29.541, [INFO],Judge Storage:L0,843,0,0,0,0
2023-09-09 11:39:29.714, [INFO],Still Outside
2023-09-09 11:39:30.278, [INFO],Still Outside
2023-09-09 11:39:30.545, [INFO],Judge Storage:L0,847,0,0,0,0
2023-09-09 11:39:30.840, [INFO],Still Outside
2023-09-09 11:39:31.403, [INFO],Still Outside
2023-09-09 11:39:31.548, [INFO],Judge Storage:L0,855,0,0,0,0
2023-09-09 11:39:31.966, [INFO],Still Outside
2023-09-09 11:39:32.529, [INFO],Still Outside
2023-09-09 11:39:32.551, [INFO],Judge Storage:L0,861,0,0,0,0
2023-09-09 11:39:33.91 , [INFO],Still Outside
2023-09-09 11:39:33.553, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:39:33.654, [INFO],Still Outside
2023-09-09 11:39:34.217, [INFO],Still Outside
2023-09-09 11:39:34.555, [INFO],Judge Storage:L0,836,0,0,0,0
2023-09-09 11:39:34.780, [INFO],Still Outside
2023-09-09 11:39:35.343, [INFO],Still Outside
2023-09-09 11:39:35.562, [INFO],Judge Storage:L0,834,0,0,0,0
2023-09-09 11:39:35.905, [INFO],Still Outside
2023-09-09 11:39:36.468, [INFO],Still Outside
2023-09-09 11:39:36.564, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:39:37.31 , [INFO],Still Outside
2023-09-09 11:39:37.567, [INFO],Judge Storage:L0,841,0,0,0,0
2023-09-09 11:39:37.593, [INFO],Still Outside
2023-09-09 11:39:38.156, [INFO],Still Outside
2023-09-09 11:39:38.570, [INFO],Judge Storage:L0,857,0,0,0,0
2023-09-09 11:39:38.719, [INFO],Still Outside
2023-09-09 11:39:39.282, [INFO],Still Outside
2023-09-09 11:39:39.572, [INFO],Judge Storage:L0,853,0,0,0,0
2023-09-09 11:39:39.844, [INFO],Still Outside
2023-09-09 11:39:40.407, [INFO],Still Outside
2023-09-09 11:39:40.577, [INFO],Judge Storage:L0,849,0,0,0,0
2023-09-09 11:39:40.970, [INFO],Still Outside
2023-09-09 11:39:41.533, [INFO],Still Outside
2023-09-09 11:39:41.579, [INFO],Judge Storage:L0,845,0,0,0,0
2023-09-09 11:39:42.95 , [INFO],Still Outside
2023-09-09 11:39:42.582, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:39:42.658, [INFO],Still Outside
2023-09-09 11:39:43.221, [INFO],Still Outside
2023-09-09 11:39:43.585, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:39:43.783, [INFO],Still Outside
2023-09-09 11:39:44.346, [INFO],Still Outside
2023-09-09 11:39:44.587, [INFO],Judge Storage:L0,863,0,0,0,0
2023-09-09 11:39:44.909, [INFO],Still Outside
2023-09-09 11:39:45.472, [INFO],Still Outside
2023-09-09 11:39:45.591, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:39:46.35 , [INFO],Still Outside
2023-09-09 11:39:46.594, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:39:46.597, [INFO],Still Outside
2023-09-09 11:39:47.160, [INFO],Still Outside
2023-09-09 11:39:47.597, [INFO],Judge Storage:L0,837,0,0,0,0
2023-09-09 11:39:47.723, [INFO],Still Outside
2023-09-09 11:39:48.285, [INFO],Still Outside
2023-09-09 11:39:48.599, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:39:48.848, [INFO],Still Outside
2023-09-09 11:39:49.411, [INFO],Still Outside
2023-09-09 11:39:49.602, [INFO],Judge Storage:L0,842,0,0,0,0
2023-09-09 11:39:49.974, [INFO],Still Outside
2023-09-09 11:39:50.536, [INFO],Still Outside
2023-09-09 11:39:50.606, [INFO],Judge Storage:L0,850,0,0,0,0
2023-09-09 11:39:51.99 , [INFO],Still Outside
2023-09-09 11:39:51.608, [INFO],Judge Storage:L0,857,0,0,0,0
2023-09-09 11:39:51.662, [INFO],Still Outside
2023-09-09 11:39:52.225, [INFO],Still Outside
2023-09-09 11:39:52.611, [INFO],Judge Storage:L0,844,0,0,0,0
2023-09-09 11:39:52.787, [INFO],Still Outside
2023-09-09 11:39:53.350, [INFO],Still Outside
2023-09-09 11:39:53.614, [INFO],Judge Storage:L0,840,0,0,0,0
2023-09-09 11:39:53.913, [INFO],Still Outside
2023-09-09 11:39:54.476, [INFO],Still Outside
2023-09-09 11:39:54.616, [INFO],Judge Storage:L0,835,0,0,0,0
2023-09-09 11:39:55.38 , [INFO],Still Outside
2023-09-09 11:39:55.601, [INFO],Still Outside
2023-09-09 11:39:55.623, [INFO],Judge Storage:L0,833,0,0,0,0
2023-09-09 11:39:56.164, [INFO],Still Outside
2023-09-09 11:39:56.625, [INFO],Judge Storage:L0,860,0,0,0,0
2023-09-09 11:39:56.727, [INFO],Still Outside
2023-09-09 11:39:57.289, [INFO],Still Outside
2023-09-09 11:39:57.628, [INFO],Judge Storage:L0,858,0,0,0,0
2023-09-09 11:39:57.852, [INFO],Still Outside
2023-09-09 11:39:58.415, [INFO],Still Outside
2023-09-09 11:39:58.631, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:39:58.977, [INFO],Still Outside
2023-09-09 11:39:59.540, [INFO],Still Outside
2023-09-09 11:39:59.633, [INFO],Judge Storage:L0,852,0,0,0,0
2023-09-09 11:40:00.103, [INFO],Still Outside
2023-09-09 11:40:00.637, [INFO],Judge Storage:L0,849,0,0,0,0
2023-09-09 11:40:00.666, [INFO],Still Outside
2023-09-09 11:40:01.228, [INFO],Still Outside
2023-09-09 11:40:01.639, [INFO],Judge Storage:L0,852,0,0,0,0
2023-09-09 11:40:01.791, [INFO],Still Outside
2023-09-09 11:40:02.354, [INFO],Still Outside
2023-09-09 11:40:02.642, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:40:02.917, [INFO],Still Outside
2023-09-09 11:40:03.479, [INFO],Still Outside
2023-09-09 11:40:03.645, [INFO],Judge Storage:L0,859,0,0,0,0
2023-09-09 11:40:04.42 , [INFO],Still Outside
2023-09-09 11:40:04.605, [INFO],Still Outside
2023-09-09 11:40:04.647, [INFO],Judge Storage:L0,862,0,0,0,0
2023-09-09 11:40:05.168, [INFO],Still Outside
2023-09-09 11:40:05.651, [INFO],Judge Storage:L0,841,0,0,0,0
2023-09-09 11:40:05.730, [INFO],Still Outside
2023-09-09 11:40:06.293, [INFO],Still Outside
2023-09-09 11:40:06.654, [INFO],Judge Storage:L0,838,0,0,0,0
2023-09-09 11:40:06.856, [INFO],Still Outside
2023-09-09 11:40:07.419, [INFO],Still Outside
2023-09-09 11:40:07.656, [INFO],Judge Storage:L0,835,0,0,0,0
2023-09-09 11:40:07.982, [INFO],Still Outside
2023-09-09 11:40:08.545, [INFO],Still Outside
2023-09-09 11:40:08.659, [INFO],Judge Storage:L0,835,0,0,0,0
2023-09-09 11:40:09.107, [INFO],Still Outside
2023-09-09 11:40:09.662, [INFO],Judge Storage:L0,839,0,0,0,0
2023-09-09 11:40:09.670, [INFO],Still Outside
2023-09-09 11:40:10.233, [INFO],Still Outside
2023-09-09 11:40:10.666, [INFO],Judge Storage:L0,858,0,0,0,0
2023-09-09 11:40:10.796, [INFO],Still Outside
2023-09-09 11:40:11.358, [INFO],Still Outside
2023-09-09 11:40:11.669, [INFO],Judge Storage:L0,856,0,0,0,0
2023-09-09 11:40:11.921, [INFO],Still Outside
2023-09-09 11:40:12.484, [INFO],Still Outside
