"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature","Disp Pressure 5sec"
2023-08-18 05:35:46.91 , [INFO],Case program initialized
2023-08-18 05:35:46.97 , [INFO],Pixhawk initialized
2023-08-18 05:35:50.317, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 05:35:51.322, [INFO],Outside,301,1,0,0,0,0,nan
2023-08-18 05:35:52.329, [INFO],Outside,299,3,0,0,0,0,nan
2023-08-18 05:35:53.331, [INFO],Outside,297,5,0,0,0,0,nan
2023-08-18 05:35:54.334, [INFO],Outside,297,7,0,0,0,0,nan
2023-08-18 05:35:55.336, [INFO],Outside,296,9,0,0,0,0,nan
2023-08-18 05:35:56.339, [INFO],Outside,292,11,0,0,0,0,nan
2023-08-18 05:35:57.346, [INFO],Outside,290,13,0,0,0,0,nan
2023-08-18 05:35:58.348, [INFO],Outside,284,15,0,0,0,0,nan
2023-08-18 05:35:59.351, [INFO],Outside,285,17,0,0,0,0,nan
2023-08-18 05:36:00.353, [INFO],Outside,288,18,0,0,0,0,nan
2023-08-18 05:36:00.404, [INFO],Storage Succeeded
2023-08-18 05:36:01.356, [INFO],Storage,285,0,0,0,0,0,nan
2023-08-18 05:36:02.363, [INFO],Storage,285,0,0,0,0,0,nan
2023-08-18 05:36:03.365, [INFO],Storage,285,0,0,0,0,0,nan
2023-08-18 05:36:04.368, [INFO],Storage,285,0,0,0,0,0,nan
2023-08-18 05:36:05.370, [INFO],Storage,287,0,0,0,0,0,nan
2023-08-18 05:36:06.373, [INFO],Storage,283,0,0,0,0,0,nan
2023-08-18 05:36:07.381, [INFO],Storage,281,0,0,0,0,0,nan
2023-08-18 05:36:20.316, [INFO],Storage,282,0,0,0,0,0,nan
2023-08-18 05:36:21.320, [INFO],Storage,279,0,0,0,0,0,nan
2023-08-18 05:36:22.322, [INFO],Storage,278,0,0,0,0,0,nan
2023-08-18 05:36:22.397, [INFO],Release Succeeded
2023-08-18 05:36:23.324, [INFO],Released,279,0,1014.12744140625,-0.1259765625,1,23.052083333333332,nan
2023-08-18 05:36:24.327, [INFO],Released,279,0,1014.12744140625,-0.1259765625,1,23.052083333333332,nan
2023-08-18 05:36:25.330, [INFO],Released,279,0,1014.14794921875,0.009765625,2,23.089583333333334,nan
2023-08-18 05:36:26.332, [INFO],Released,279,0,1014.14794921875,0.009765625,2,23.089583333333334,nan
2023-08-18 05:36:27.335, [INFO],Released,279,0,1014.09814453125,0.009765625,2,23.0875,nan
2023-08-18 05:36:28.338, [INFO],Released,279,0,1014.09814453125,0.037841796875,3,23.110416666666666,nan
2023-08-18 05:36:29.340, [INFO],Released,279,0,1014.09814453125,0.037841796875,3,23.110416666666666,nan
2023-08-18 05:36:30.343, [INFO],Released,279,0,1014.162353515625,-0.039794921875,4,23.129166666666666,nan
2023-08-18 05:36:31.345, [INFO],Released,279,0,1014.162353515625,-0.039794921875,4,23.129166666666666,nan
2023-08-18 05:36:32.348, [INFO],Released,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:33.350, [INFO],Released,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:34.345, [INFO],Landing Succeeded
2023-08-18 05:36:34.348, [INFO],Cut case
2023-08-18 05:36:34.350, [INFO],Begin expantion
2023-08-18 05:36:34.356, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:35.359, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:36.361, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:37.364, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:38.367, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:39.372, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:39.857, [INFO],Expanded
2023-08-18 05:36:40.375, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:41.377, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:42.380, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:43.382, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:44.388, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:45.390, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:46.393, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:47.396, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:48.398, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:49.404, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:49.868, [INFO],Cut case
2023-08-18 05:36:49.870, [INFO],Begin expantion
2023-08-18 05:36:50.407, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:51.409, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:52.413, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:53.415, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:54.421, [INFO],Land,279,0,1014.129638671875,-0.06005859375,5,23.14375,nan
2023-08-18 05:36:55.377, [INFO],Expanded
2023-08-18 05:36:58.644, [INFO],['/dev/ttyAMA0']
