"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature","Disp Pressure 5sec"
2023-08-18 04:44:34.777, [INFO],Case program initialized
2023-08-18 04:44:34.782, [INFO],Pixhawk initialized
2023-08-18 04:44:38.999, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:44:40.3  , [INFO],Outside,293,1,0,0,0,0,nan
2023-08-18 04:44:41.5  , [INFO],Outside,259,3,0,0,0,0,nan
2023-08-18 04:44:42.7  , [INFO],Outside,257,5,0,0,0,0,nan
2023-08-18 04:44:43.10 , [INFO],Outside,244,7,0,0,0,0,nan
2023-08-18 04:44:44.13 , [INFO],Outside,280,9,0,0,0,0,nan
2023-08-18 04:44:45.20 , [INFO],Outside,312,11,0,0,0,0,nan
2023-08-18 04:44:46.23 , [INFO],Outside,307,13,0,0,0,0,nan
2023-08-18 04:44:47.26 , [INFO],Outside,309,15,0,0,0,0,nan
2023-08-18 04:44:48.29 , [INFO],Outside,303,17,0,0,0,0,nan
2023-08-18 04:44:49.31 , [INFO],Outside,306,18,0,0,0,0,nan
2023-08-18 04:44:50.35 , [INFO],Outside,308,20,0,0,0,0,nan
2023-08-18 04:44:51.38 , [INFO],Outside,310,22,0,0,0,0,nan
2023-08-18 04:44:52.41 , [INFO],Outside,308,24,0,0,0,0,nan
2023-08-18 04:44:53.44 , [INFO],Outside,313,26,0,0,0,0,nan
2023-08-18 04:44:54.47 , [INFO],Outside,319,28,0,0,0,0,nan
2023-08-18 04:44:55.51 , [INFO],Outside,312,30,0,0,0,0,nan
2023-08-18 04:44:56.54 , [INFO],Outside,312,32,0,0,0,0,nan
2023-08-18 04:44:57.57 , [INFO],Outside,286,34,0,0,0,0,nan
2023-08-18 04:44:58.60 , [INFO],Outside,301,35,0,0,0,0,nan
2023-08-18 04:44:59.63 , [INFO],Outside,311,37,0,0,0,0,nan
2023-08-18 04:45:00.67 , [INFO],Outside,321,39,0,0,0,0,nan
2023-08-18 04:45:01.71 , [INFO],Outside,323,41,0,0,0,0,nan
2023-08-18 04:45:02.74 , [INFO],Outside,309,43,0,0,0,0,nan
2023-08-18 04:45:03.76 , [INFO],Outside,334,45,0,0,0,0,nan
2023-08-18 04:45:04.79 , [INFO],Outside,329,47,0,0,0,0,nan
2023-08-18 04:45:05.83 , [INFO],Outside,326,49,0,0,0,0,nan
2023-08-18 04:45:06.86 , [INFO],Outside,330,51,0,0,0,0,nan
2023-08-18 04:45:07.88 , [INFO],Outside,326,52,0,0,0,0,nan
2023-08-18 04:45:08.91 , [INFO],Outside,328,54,0,0,0,0,nan
2023-08-18 04:45:09.94 , [INFO],Outside,319,56,0,0,0,0,nan
2023-08-18 04:45:10.96 , [INFO],Outside,311,58,0,0,0,0,nan
2023-08-18 04:45:10.856, [INFO],Storage Succeeded
2023-08-18 04:45:11.99 , [INFO],Storage,335,0,0,0,0,0,nan
2023-08-18 04:45:12.102, [INFO],Storage,329,0,0,0,0,0,nan
2023-08-18 04:45:13.104, [INFO],Storage,330,0,0,0,0,0,nan
2023-08-18 04:45:14.107, [INFO],Storage,332,0,0,0,0,0,nan
2023-08-18 04:45:15.113, [INFO],Storage,326,0,0,0,0,0,nan
2023-08-18 04:45:16.116, [INFO],Storage,829,9,0,0,0,0,nan
2023-08-18 04:45:16.129, [INFO],Release Succeeded
2023-08-18 04:45:17.119, [INFO],Released,829,10,1014.698974609375,0.000732421875,1,28.902083333333334,nan
2023-08-18 04:45:18.122, [INFO],Released,829,10,1014.698974609375,0.000732421875,1,28.902083333333334,nan
2023-08-18 04:45:19.124, [INFO],Released,829,10,1014.760498046875,-0.067138671875,2,28.79375,nan
2023-08-18 04:45:20.130, [INFO],Released,829,10,1014.760498046875,-0.067138671875,2,28.79375,nan
2023-08-18 04:45:21.133, [INFO],Released,829,10,1014.66650390625,-0.067138671875,2,28.695833333333333,nan
2023-08-18 04:45:22.136, [INFO],Released,829,10,1014.66650390625,0.016845703125,3,28.708333333333336,nan
2023-08-18 04:45:23.139, [INFO],Released,829,10,1014.66650390625,0.016845703125,3,28.708333333333336,nan
2023-08-18 04:45:24.142, [INFO],Released,829,10,1014.6591796875,0.03955078125,4,28.629166666666666,nan
2023-08-18 04:45:25.147, [INFO],Released,829,10,1014.6591796875,0.03955078125,4,28.629166666666666,nan
2023-08-18 04:45:26.150, [INFO],Released,829,10,1014.685791015625,-0.017578125,5,28.558333333333334,nan
2023-08-18 04:45:27.152, [INFO],Released,829,10,1014.685791015625,-0.017578125,5,28.558333333333334,nan
2023-08-18 04:45:28.155, [INFO],Released,829,10,1014.685791015625,-0.017578125,5,28.452083333333334,nan
2023-08-18 04:45:29.158, [INFO],Released,829,10,1014.643310546875,0.0322265625,6,28.464583333333334,nan
2023-08-18 04:45:30.162, [INFO],Released,829,10,1014.643310546875,0.0322265625,6,28.464583333333334,nan
2023-08-18 04:45:31.165, [INFO],Released,829,10,1014.7294921875,-0.00439453125,7,28.366666666666667,nan
2023-08-18 04:45:32.168, [INFO],Released,829,10,1014.7294921875,-0.00439453125,7,28.366666666666667,nan
