"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature","Disp Pressure 5sec"
2023-08-18 05:09:24.59 , [INFO],Case program initialized
2023-08-18 05:09:24.65 , [INFO],Pixhawk initialized
2023-08-18 05:09:28.284, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 05:09:28.813, [INFO],Now Outside
2023-08-18 05:09:29.290, [INFO],Outside,954,0,0,0,0,0,nan
2023-08-18 05:09:29.346, [INFO],Now Outside
2023-08-18 05:09:29.878, [INFO],Now Outside
2023-08-18 05:09:30.293, [INFO],Outside,956,0,0,0,0,0,nan
2023-08-18 05:09:30.410, [INFO],Now Outside
2023-08-18 05:09:30.943, [INFO],Now Outside
2023-08-18 05:09:31.295, [INFO],Outside,908,0,0,0,0,0,nan
2023-08-18 05:09:31.475, [INFO],Now Outside
2023-08-18 05:09:32.7  , [INFO],Now Outside
2023-08-18 05:09:32.298, [INFO],Outside,902,0,0,0,0,0,nan
2023-08-18 05:09:32.540, [INFO],Now Outside
2023-08-18 05:09:33.72 , [INFO],Now Outside
2023-08-18 05:09:33.300, [INFO],Outside,894,0,0,0,0,0,nan
2023-08-18 05:09:33.605, [INFO],Now Outside
2023-08-18 05:09:34.137, [INFO],Now Outside
2023-08-18 05:09:34.303, [INFO],Outside,875,0,0,0,0,0,nan
2023-08-18 05:09:34.669, [INFO],Now Outside
2023-08-18 05:09:35.202, [INFO],Now Outside
2023-08-18 05:09:35.309, [INFO],Outside,870,0,0,0,0,0,nan
2023-08-18 05:09:35.734, [INFO],Now Outside
2023-08-18 05:09:36.267, [INFO],Now Outside
2023-08-18 05:09:36.312, [INFO],Outside,898,0,0,0,0,0,nan
2023-08-18 05:09:36.799, [INFO],Now Outside
2023-08-18 05:09:37.314, [INFO],Outside,932,0,0,0,0,0,nan
2023-08-18 05:09:37.332, [INFO],Now Outside
2023-08-18 05:09:37.864, [INFO],Now Outside
2023-08-18 05:09:38.317, [INFO],Outside,925,0,0,0,0,0,nan
2023-08-18 05:09:38.396, [INFO],Now Outside
2023-08-18 05:09:38.929, [INFO],Now Outside
2023-08-18 05:09:39.319, [INFO],Outside,896,0,0,0,0,0,nan
2023-08-18 05:09:39.461, [INFO],Now Outside
2023-08-18 05:09:39.993, [INFO],Now Outside
2023-08-18 05:09:40.327, [INFO],Outside,864,0,0,0,0,0,nan
2023-08-18 05:09:40.526, [INFO],Now Outside
2023-08-18 05:09:41.58 , [INFO],Now Outside
2023-08-18 05:09:41.329, [INFO],Outside,844,0,0,0,0,0,nan
2023-08-18 05:09:41.591, [INFO],Now Outside
2023-08-18 05:09:42.123, [INFO],Now Outside
2023-08-18 05:09:42.332, [INFO],Outside,840,0,0,0,0,0,nan
2023-08-18 05:09:42.656, [INFO],Now Outside
2023-08-18 05:09:43.188, [INFO],Now Outside
2023-08-18 05:09:43.334, [INFO],Outside,880,0,0,0,0,0,nan
2023-08-18 05:09:43.720, [INFO],Now Outside
