"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature","Disp Pressure 5sec"
2023-08-18 04:02:00.605, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:00.607, [INFO],Cut case
2023-08-18 04:02:01.609, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:02.612, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:03.614, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:04.616, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:05.614, [INFO],Begin expantion
2023-08-18 04:02:05.619, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:06.115, [INFO],Expanded
2023-08-18 04:02:06.621, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:07.623, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:08.625, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:09.120, [INFO],Cut case
2023-08-18 04:02:09.627, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:10.630, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:11.632, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:12.634, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:13.636, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:14.126, [INFO],Begin expantion
2023-08-18 04:02:14.627, [INFO],Expanded
2023-08-18 04:02:14.638, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:15.640, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:16.642, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:17.645, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:18.647, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:19.649, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:20.651, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:21.653, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:22.655, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:23.658, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:24.660, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:25.662, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:26.664, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:27.666, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:28.668, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:29.671, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:30.673, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:31.675, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:32.677, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:33.679, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:34.681, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:35.684, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:36.686, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:37.688, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:38.690, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:39.692, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:40.695, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:41.697, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:42.699, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:43.701, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:44.703, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:45.705, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:46.707, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:47.710, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:48.712, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:49.714, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:50.716, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:51.718, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:52.720, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:53.723, [INFO],Outside,0,0,0,0,0,0,nan
2023-08-18 04:02:54.725, [INFO],Outside,0,0,0,0,0,0,nan
