"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-09 19:54:22.355, [INFO],Case program initialized
2023-08-09 19:54:22.359, [INFO],Pixhawk initialized
2023-08-09 19:54:22.365, [INFO],Outside,0,0,0,0,0,0
2023-08-09 19:54:22.895, [INFO],outside
2023-08-09 19:54:23.369, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:23.427, [INFO],outside
2023-08-09 19:54:23.959, [INFO],outside
2023-08-09 19:54:24.372, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:24.492, [INFO],outside
2023-08-09 19:54:25.24 , [INFO],outside
2023-08-09 19:54:25.375, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:25.556, [INFO],outside
2023-08-09 19:54:26.89 , [INFO],outside
2023-08-09 19:54:26.377, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:26.621, [INFO],outside
2023-08-09 19:54:27.153, [INFO],outside
2023-08-09 19:54:27.380, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:27.686, [INFO],outside
2023-08-09 19:54:28.218, [INFO],outside
2023-08-09 19:54:28.383, [INFO],Outside,851,0,0,0,0,0
2023-08-09 19:54:28.754, [INFO],outside
2023-08-09 19:54:29.287, [INFO],outside
2023-08-09 19:54:29.386, [INFO],Outside,851,0,0,0,0,0
2023-08-09 19:54:29.819, [INFO],outside
2023-08-09 19:54:30.351, [INFO],outside
2023-08-09 19:54:30.388, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:30.884, [INFO],outside
2023-08-09 19:54:31.391, [INFO],Outside,851,0,0,0,0,0
2023-08-09 19:54:31.416, [INFO],outside
2023-08-09 19:54:31.949, [INFO],outside
2023-08-09 19:54:32.393, [INFO],Outside,852,0,0,0,0,0
2023-08-09 19:54:32.481, [INFO],outside
2023-08-09 19:54:33.13 , [INFO],outside
2023-08-09 19:54:33.396, [INFO],Outside,792,0,0,0,0,0
2023-08-09 19:54:33.546, [INFO],outside
2023-08-09 19:54:34.402, [INFO],Outside,386,1,0,0,0,0
2023-08-09 19:54:35.405, [INFO],Outside,327,3,0,0,0,0
2023-08-09 19:54:36.408, [INFO],Outside,269,5,0,0,0,0
2023-08-09 19:54:37.410, [INFO],Outside,260,7,0,0,0,0
2023-08-09 19:54:38.413, [INFO],Outside,246,9,0,0,0,0
2023-08-09 19:54:38.855, [INFO],Storage Succeeded
2023-08-09 19:54:39.420, [INFO],Storage,226,0,1015.307373046875,-0.03173828125,0,32.922916666666666
2023-08-09 19:54:40.424, [INFO],Storage,269,0,1015.21044921875,-0.025146484375,0,32.92916666666667
2023-08-09 19:54:41.427, [INFO],Storage,297,0,1015.215087890625,-0.030029296875,0,32.93541666666667
2023-08-09 19:54:42.430, [INFO],Storage,304,0,1015.171630859375,0.0546875,1,32.90625
2023-08-09 19:54:43.432, [INFO],Storage,283,0,1015.205078125,0.03515625,1,32.90833333333333
2023-08-09 19:54:44.440, [INFO],Storage,293,0,1015.167236328125,-0.00634765625,0,32.88333333333333
2023-08-09 19:54:45.443, [INFO],Storage,302,0,1015.246337890625,-0.00341796875,0,32.889583333333334
2023-08-09 19:54:46.445, [INFO],Storage,298,0,1015.1806640625,-0.01611328125,0,32.88333333333333
2023-08-09 19:54:47.448, [INFO],Storage,311,0,1015.217529296875,0.03271484375,1,32.88333333333333
2023-08-09 19:54:48.451, [INFO],Storage,302,0,1015.178955078125,0.005859375,3,32.87291666666667
2023-08-09 19:54:49.456, [INFO],Storage,295,0,1015.22802734375,-0.02490234375,0,32.86875
2023-08-09 19:54:50.459, [INFO],Storage,301,0,1015.25,-0.01611328125,0,32.87083333333334
2023-08-09 19:54:51.462, [INFO],Storage,282,0,1015.23486328125,0.026123046875,2,32.875
2023-08-09 19:54:52.465, [INFO],Storage,291,0,1015.164794921875,0.08447265625,6,32.88125
2023-08-09 19:54:53.468, [INFO],Storage,296,0,1015.210205078125,0.031005859375,1,32.889583333333334
2023-08-09 19:54:54.473, [INFO],Storage,771,1,1015.21484375,-0.0185546875,0,32.89791666666667
2023-08-09 19:54:55.475, [INFO],Storage,853,5,1015.21337890625,0.021728515625,3,32.90833333333333
2023-08-09 19:54:56.478, [INFO],Storage,852,9,1015.232421875,0.011474609375,1,32.922916666666666
2023-08-09 19:54:56.954, [INFO],Release Succeeded
2023-08-09 19:54:57.481, [INFO],Released,853,10,1015.255615234375,-0.036865234375,1,32.93125
2023-08-09 19:54:58.484, [INFO],Released,853,10,1015.2041015625,0.0419921875,2,32.916666666666664
2023-08-09 19:54:59.489, [INFO],Released,853,10,1015.2041015625,0.0419921875,2,32.916666666666664
2023-08-09 19:55:00.491, [INFO],Released,853,10,1015.18359375,0.05029296875,3,32.925
2023-08-09 19:55:01.494, [INFO],Released,853,10,1015.218017578125,-0.06640625,4,32.927083333333336
2023-08-09 19:55:02.497, [INFO],Released,853,10,1015.220703125,-0.00830078125,5,32.90208333333334
2023-08-09 19:55:03.500, [INFO],Released,853,10,1015.192626953125,0.01953125,6,32.875
2023-08-09 19:55:04.506, [INFO],Released,853,10,1015.22509765625,0.01953125,6,32.86666666666667
2023-08-09 19:55:05.509, [INFO],Released,853,10,1015.22509765625,0.0068359375,7,32.88333333333333
2023-08-09 19:55:06.512, [INFO],Released,853,10,1015.2451171875,-0.025390625,8,32.827083333333334
2023-08-09 19:55:07.514, [INFO],Released,853,10,1015.18115234375,0.102294921875,9,32.825
2023-08-09 19:55:08.325, [INFO],Landing Succeeded
2023-08-09 19:55:08.327, [INFO],Cut case
2023-08-09 19:55:08.517, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:09.522, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:10.525, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:11.528, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:12.531, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:13.333, [INFO],Begin expantion
2023-08-09 19:55:13.533, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:13.835, [INFO],Expanded
2023-08-09 19:55:14.538, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:15.541, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:16.544, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:17.546, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:18.549, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:19.554, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:20.557, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:21.560, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:22.562, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:23.565, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:23.846, [INFO],Cut case
2023-08-09 19:55:24.570, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:25.573, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:26.576, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:27.578, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:28.581, [INFO],Land,853,10,1015.208984375,0.0029296875,10,32.81666666666666
2023-08-09 19:55:28.853, [INFO],Begin expantion
2023-08-09 19:55:29.355, [INFO],Expanded
2023-08-09 19:55:32.438, [INFO],Waiting for drone to connect...
2023-08-09 19:55:33.978, [INFO],Connected Drone!
2023-08-09 19:55:33.979, [INFO],Waiting for drone to have a global position estimate...
